Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
2,1,1,70000,Corolla0XE,4500000,2,1,1980
1,0,2,93000,Alto,5700000,1,1,2011
2,0,2,362000,Other,3850000,3,1,1986
3,0,1,26000,City0IVTEC,85000000,2,1,2016
10,1,3,12345,Qashqai,18500000,3,1,2009
1,1,1,45000,Alto,645000,6,1,2007
1,0,1,60000,Cultus0VXR,85000000,1,1,2012
2,0,1,97000,Corrolla0Altis,8850000,1,1,2003
4,0,2,8000,Cuore,510000,1,1,2007
3,0,1,75000,Civic0VTi0Oriel0Prosmatec,200000,2,1,2015
2,1,1,70000,Corolla0XE,4500000,2,1,1980
1,0,2,93000,Alto,5700000,1,1,2011
2,0,2,362000,Other,3850000,3,1,1986
2,1,1,65000,Corolla0XLI,185000000,2,1,2016
1,0,1,39000,Mehran0VX,425000,6,1,2011
3,1,1,40000,Civic0VTi0Oriel0Prosmatec,2000000,3,1,2012
2,0,2,1995,Corolla02.00D,625000,1,1,1995
1,0,1,114000,Swift,10850000,3,1,2011
3,0,1,136500,City0IDSI,940000,2,1,2007
1,1,1,12000,Cultus0VXR,1130000,1,1,2017
1,0,1,115500,Cultus0VXR,820000,2,1,2012
4,0,4,123456,Charade,235000,1,1,1989
3,1,1,92500,Civic0Prosmetic,5850000,1,1,1998
1,0,1,39000,Mehran0VX,425000,6,1,2011
3,1,1,40000,Civic0VTi0Oriel0Prosmatec,2000000,3,1,2012
2,0,2,1995,Corolla02.00D,625000,1,1,1995
1,0,1,114000,Swift,10850000,3,1,2011
3,0,1,136500,City0IDSI,940000,2,1,2007
1,1,1,12000,Cultus0VXR,1130000,1,1,2017
1,0,1,115500,Cultus0VXR,820000,2,1,2012
4,0,4,123456,Charade,235000,1,1,1989
3,1,1,92500,Civic0Prosmetic,5850000,1,1,1998
1,0,2,27302,Khyber,220000,1,1,1995
1,0,1,31000,Mehran0VX,5850000,2,1,2014
1,0,1,82000,Mehran0VX,510000,3,1,2012
1,0,2,128000,Alto,4850000,2,1,2007
1,0,2,77000,Mehran0VX,365000,1,1,2010
2,0,1,63555,Other,669000,2,1,2013
1,0,1,55000,Alto,445000,1,1,2006
16,0,1,45321,Other,105000,1,1,1984
1,1,1,90000,Cultus0VXR,9850000,1,1,2015
2,0,1,71000,Corolla0XLI,12400000,3,1,2009
1,0,4,55555,Alto,210000,2,1,1990
1,0,1,15256,Alto,430000,2,1,2006
6,0,1,47000,Ek0Wagon,7850000,2,1,2006
2,1,1,13000,Corolla0GLI,205500000,1,1,2017
1,0,1,75236,Mehran0VX,330000,2,1,2006
1,0,1,35000,Mehran0VX,400000,2,1,2006
1,0,1,75000,Mehran0VXR,5750000,2,1,2013
3,1,1,88000,City0IDSI,8850000,1,1,2007
1,1,1,70000,Every,759999,2,1,2015
8,0,2,95635,Santro,400000,1,1,2003
3,1,1,28000,Acty,845000,2,1,2013
1,0,1,94401,Mehran0VX,5750000,2,1,2013
16,1,4,223155,Other,100000,1,1,2012
1,1,1,6500,Wagon0R,1310000,2,1,2018
2,0,4,45321,Corolla0GLI,599000,2,1,1995
3,1,1,8000,Vezel,4000000,2,1,2018
1,0,1,78000,Khyber,265000,1,1,1998
1,0,2,107321,Cultus0VXR,5850000,2,1,2008
1,0,1,75000,Bolan,3500000,2,1,1987
1,1,2,45321,Alto,3850000,1,1,2006
1,0,1,78000,Khyber,265000,1,1,1998
1,0,2,107321,Cultus0VXR,5850000,2,1,2008
1,0,1,75000,Bolan,3500000,2,1,1987
1,1,2,45321,Alto,3850000,1,1,2006
1,0,1,19000,Every,930000,2,1,2014
4,1,4,13600,Mira,13850000,2,1,2016
2,1,1,45321,Corolla0GLI,2200000,2,1,2017
1,0,2,75236,Mehran0VX,2850000,1,1,2005
2,0,1,74000,Vitz,8500000,1,1,2005
3,1,1,79000,Civic0VTi0Oriel,155000000,2,1,2011
2,0,2,45321,86,2750000,1,1,1985
2,0,1,88000,Probox,11500000,2,1,2006
1,0,1,75000,Swift,940000,1,1,2010
2,0,1,93000,Vitz,85500000,1,1,2006
1,0,2,125000,Margalla,225000,1,1,1996
2,1,1,50000,Corolla0XLI,13750000,1,1,2013
4,1,1,90000,Hijet,7850000,2,1,2015
1,0,1,45321,Cultus0VXR,410000,2,1,2003
2,0,1,66500,Corrolla0Altis,2225000,3,1,2015
1,0,1,93000,Cultus0VXR,4850000,2,1,2005
2,0,2,45321,86,2750000,1,1,1985
2,0,1,88000,Probox,11500000,2,1,2006
1,0,1,75000,Swift,940000,1,1,2010
2,0,1,93000,Vitz,85500000,1,1,2006
1,0,2,125000,Margalla,225000,1,1,1996
2,1,1,50000,Corolla0XLI,13750000,1,1,2013
4,1,1,90000,Hijet,7850000,2,1,2015
1,0,1,45321,Cultus0VXR,410000,2,1,2003
2,0,1,66500,Corrolla0Altis,2225000,3,1,2015
1,0,1,93000,Cultus0VXR,4850000,2,1,2005
2,1,1,77000,Corolla0GLI,16750000,1,1,2014
1,0,4,50000,Mehran0VX,535000,2,1,2012
1,0,2,200000,Bolan,3850000,1,1,1989
1,0,2,70000,Cultus0VXR,75000000,2,1,2011
2,0,1,228000,Corolla0XE,5850000,2,1,1995
1,0,1,132000,Wagon0R,1040000,1,1,2013
3,0,1,92000,City0IVTEC,1230000,2,1,2010
5,0,2,45321,Spectra,300000,1,1,2003
4,0,1,8800,Hijet,786000,3,1,2011
2,1,1,68000,Passo,85000000,3,1,2008
1,0,1,80000,Mehran0VX,325000,2,1,2006
1,0,4,45645,Mehran0VXR,2850000,1,1,2003
1,0,2,122122,Alto,3700000,1,1,2005
1,0,2,165000,Mehran0VX,2850000,2,1,2005
2,0,1,45321,Corolla0GLI,18500000,5,1,2013
2,0,1,85000,Probox,10500000,3,1,2005
1,0,1,105600,FX,240000,2,1,1987
1,0,1,38000,Cultus0VXR,85000000,1,1,2013
1,0,2,45321,Mehran0VX,400000,5,1,2007
1,0,1,45321,Alto,400000,16,1,2005
1,0,1,78781,Cultus0VXR,7000000,2,1,2010
1,0,1,75000,Swift,10850000,12,1,2014
1,1,2,123456,Mehran0VXR,1850000,16,1,1989
12,0,1,93000,E0Class,58500000,3,1,2012
2,0,1,112000,Probox,10500000,2,1,2005
1,0,2,870000,Other,2500000,1,1,1990
3,0,1,124000,Civic0Prosmetic,8850000,1,1,2008
3,0,1,78100,City0Aspire,13850000,1,1,2013
8,0,1,75236,Santro,435000,3,1,2003
6,0,1,177000,Lancer,3850000,1,1,1994
1,0,2,153000,Baleno,55000000,2,1,2003
4,1,1,99000,Hijet,910000,1,1,2012
1,0,2,70000,Margalla,320000,1,1,1996
1,1,1,20800,Wagon0R,1225000,2,1,2017
2,0,1,48000,Corrolla0Altis,21750000,2,1,2016
1,1,1,115000,Swift,11500000,3,1,2013
2,0,1,54000,Corolla0XE,5850000,4,1,2003
2,0,4,158126,Aqua,18500000,1,1,2013
1,0,2,65000,Khyber,3500000,2,1,1999
1,0,1,88000,Cultus0VXR,365000,2,1,2005
1,0,1,71800,Wagon0R,10850000,2,1,2016
1,1,1,65000,Liana,7750000,1,1,2012
1,0,2,80000,Cultus0VXL,4700000,2,1,2004
4,0,1,500000,Cuore,4700000,1,1,2006
1,0,1,86500,Alto,625000,2,1,2011
2,0,1,60000,Corolla0GLI,1640000,2,1,2013
3,0,2,45321,Civic0VTi0Oriel,865000,3,1,2002
10,1,1,51000,Dayz,1240000,3,1,2015
2,0,1,42000,Corolla0GLI,2000000,2,1,2017
2,0,1,48000,Corrolla0Altis,21750000,2,1,2016
1,1,1,115000,Swift,11500000,3,1,2013
2,0,1,54000,Corolla0XE,5850000,4,1,2003
2,0,4,158126,Aqua,18500000,1,1,2013
1,0,2,65000,Khyber,3500000,2,1,1999
1,0,1,88000,Cultus0VXR,365000,2,1,2005
1,0,1,71800,Wagon0R,10850000,2,1,2016
1,1,1,65000,Liana,7750000,1,1,2012
1,0,2,80000,Cultus0VXL,4700000,2,1,2004
4,0,1,500000,Cuore,4700000,1,1,2006
1,0,1,86500,Alto,625000,2,1,2011
3,0,2,45321,Civic0VTi0Oriel,865000,3,1,2002
2,0,1,60000,Corolla0GLI,1640000,2,1,2013
10,1,1,51000,Dayz,1240000,3,1,2015
2,0,1,42000,Corolla0GLI,2000000,2,1,2017
2,0,1,123548,Corolla0Axio,1640000,2,1,2007
4,0,1,85000,Move,9850000,12,1,2012
1,0,1,8000,Mehran0VX,5850000,3,1,2012
1,1,1,18400,Mehran0VXR,765000,2,1,2017
1,0,2,75236,Mehran0VX,3850000,13,1,2008
2,0,1,65000,Land0Cruiser,550000000,2,1,2004
3,0,4,21600,Vezel,3125000,1,1,2014
3,0,1,82632,City0IVTEC,1640000,2,1,2015
3,1,1,45321,City0Vario,910000,2,1,2018
1,0,1,32553,Mehran0VX,525000,2,1,2013
3,0,1,20000,Civic0VTi0Oriel0Prosmatec,85500000,1,1,2005
4,1,1,70000,Cuore,625000,1,1,2010
3,0,1,10000,Acty,75000000,1,1,2012
3,1,1,77000,Civic0VTi0Oriel0Prosmatec,1820000,2,1,2013
3,1,1,1430,City0IVTEC,1825000,2,1,2018
1,0,1,245600,Mehran0VX,7850000,3,1,2017
1,0,1,52345,Mehran0VXR,4750000,3,1,2009
1,0,1,68000,Mehran0VXR,3700000,1,1,2009
4,1,1,94000,Hijet,8750000,2,1,2014
2,0,1,45321,Corolla0Assista,11850000,2,1,2007
4,0,1,475614,Charade,225000,2,1,1986
2,0,1,21000,Corrolla0Altis,255000000,2,1,2017
11,0,1,50000,V2,11500000,3,1,2017
1,0,2,2356,Mehran0VX,200000,2,1,1989
3,0,1,10000,Acty,75000000,1,1,2012
3,1,1,77000,Civic0VTi0Oriel0Prosmatec,1820000,2,1,2013
3,1,1,1430,City0IVTEC,1825000,2,1,2018
1,0,1,245600,Mehran0VX,7850000,3,1,2017
1,0,1,52345,Mehran0VXR,4750000,3,1,2009
1,0,1,68000,Mehran0VXR,3700000,1,1,2009
4,1,1,94000,Hijet,8750000,2,1,2014
2,0,1,45321,Corolla0Assista,11850000,2,1,2007
4,0,1,475614,Charade,225000,2,1,1986
2,0,1,21000,Corrolla0Altis,255000000,2,1,2017
11,0,1,50000,V2,11500000,3,1,2017
1,0,2,2356,Mehran0VX,200000,2,1,1989
1,0,2,75236,Alto,3850000,1,1,2003
1,0,1,186000,Every,7850000,2,1,2008
2,0,4,45321,Corolla02.00D,2850000,1,1,1993
1,0,2,70000,Mehran0VX,3500000,2,1,2002
7,0,3,25000,20Series,5000000,2,1,2005
3,0,1,128000,Civic0VTi,17700000,2,1,2014
4,0,2,950000,Cuore,545000,1,1,2007
3,0,1,217912,Civic0EXi,85000000,13,1,2007
6,0,1,45321,Ek0Wagon,75000000,2,1,2007
1,0,1,50542,Alto,5850000,2,1,2011
8,0,1,149000,Santro,45500000,2,1,2004
1,1,1,13000,Wagon0R,1325000,2,1,2015
1,0,1,74790,Alto,1120000,1,1,2014
1,0,1,14100,Liana,6500000,2,1,2007
1,1,1,75236,Wagon0R,12850000,6,1,2018
2,0,1,205000,Corolla0XLI,9750000,2,1,2008
3,0,2,45321,Civic0EXi,8500000,3,1,1996
2,0,1,90000,Corolla0GLI,1415000,2,1,2012
1,0,1,38000,Swift,1325000,2,1,2013
1,0,1,45321,APV,135000,1,1,2005
3,0,2,87500,Civic0EXi,499000,1,1,1997
13,0,2,105000,Racer,2850000,3,1,1993
3,0,1,200000,Civic0EXi,3850000,1,1,1996
1,0,1,655487,Khyber,320000,13,1,1999
2,0,4,45321,Other,18500000,3,1,2008
1,0,1,83000,FX,230000,2,1,1985
1,0,1,65000,Khyber,320000,3,1,1991
3,0,1,200000,Civic0EXi,3850000,1,1,1996
1,0,1,655487,Khyber,320000,13,1,1999
2,0,4,45321,Other,18500000,3,1,2008
1,0,1,83000,FX,230000,2,1,1985
1,0,1,65000,Khyber,320000,3,1,1991
1,0,1,13600,Wagon0R,12850000,5,1,2018
1,1,1,50000,Cultus0VXR,7850000,1,1,2011
1,1,1,74500,Mehran0VXR,425000,2,1,2008
1,0,2,12000,Mehran0VX,440000,2,1,2006
1,0,4,97900,Mehran0VXR,4500000,3,1,2012
1,0,1,180000,APV,9750000,2,1,2006
2,0,4,103000,Prius,13750000,2,1,2007
2,1,1,42000,Corolla0GLI,18500000,5,1,2012
3,0,1,45321,City0IDSI,630000,2,1,2004
3,1,1,65000,Civic0Prosmetic,18500000,2,1,2014
1,0,2,145000,Cultus0VXR,510000,2,1,2007
1,0,2,47000,Alto,520000,1,1,2010
1,0,1,123456,Every,574500,2,1,2007
2,0,3,82800,Prado,32500000,3,1,2000
1,0,1,45321,Bolan,267599,2,1,1991
2,0,2,10000,Corolla02.00D,130000,1,1,1982
3,0,2,20000,Accord,2850000,1,1,1985
3,0,1,41000,Civic0VTi0Oriel0Prosmatec,22750000,1,1,2016
1,0,1,45321,Mehran0VX,2500000,1,1,1995
3,1,1,38000,Civic0VTi,16750000,2,1,2014
6,0,3,8300,Pajero,85000000,1,1,1991
3,0,4,55000,Vezel,301500000,2,1,2017
1,0,2,99000,Cultus0VXR,645000,1,1,2008
3,0,2,12345,City0IDSI,4850000,1,1,2001
1,0,1,90000,Mehran0VX,400000,2,1,2007
3,0,1,104000,Acty,7850000,2,1,2014
2,0,4,97000,Aqua,1925000,3,1,2014
3,0,1,60000,City0IVTEC,7000000,1,1,2003
1,0,1,65800,Swift,11500000,1,1,2013
1,0,2,200000,Cultus0VXR,55000000,2,1,2006
1,0,2,46563,Alto,400000,2,1,2005
1,0,2,135200,Cultus0VXR,4700000,1,1,2005
8,0,1,55000,Santro,530000,3,1,2004
4,0,1,14000,Move,13500000,2,1,2016
3,1,1,17000,City0IVTEC,17850000,3,1,2017
2,0,1,61000,Corolla0GLI,1530000,3,1,2011
3,0,1,45321,City0IVTEC,55000000,2,1,2001
3,0,1,45321,Other,105500000,2,1,2010
2,0,2,12345,Corolla0XE,699999,2,1,2004
1,0,1,17000,Wagon0R,10750000,1,1,2017
1,0,1,200000,Mehran0VX,1750000,2,1,1997
4,0,1,53004,Charade,220000,2,1,1981
8,0,2,140000,Santro,3700000,1,1,2004
1,1,2,600000,FX,125000,1,1,1987
1,1,2,62000,Alto,8500000,2,1,2012
1,0,1,50000,Cultus0VXR,730000,1,1,2011
1,0,1,90750,Liana,565000,2,1,2007
2,0,1,78600,Corolla0GLI,1235000,1,1,2012
2,0,1,81000,Corrolla0Altis,1245000,1,1,2008
1,0,1,91000,Swift,85000000,1,1,2011
1,0,2,750000,Mehran0VX,425000,2,1,2009
3,0,1,45321,City0Aspire,14500000,1,1,2012
4,0,1,59000,Cuore,610000,3,1,2009
3,0,1,43500,Civic0Prosmetic,1725000,1,1,2013
1,0,1,50000,Cultus0VXR,730000,1,1,2011
1,0,1,90750,Liana,565000,2,1,2007
2,0,1,78600,Corolla0GLI,1235000,1,1,2012
2,0,1,81000,Corrolla0Altis,1245000,1,1,2008
1,0,1,91000,Swift,85000000,1,1,2011
1,0,2,750000,Mehran0VX,425000,2,1,2009
3,0,1,45321,City0Aspire,14500000,1,1,2012
4,0,1,59000,Cuore,610000,3,1,2009
3,0,1,43500,Civic0Prosmetic,1725000,1,1,2013
3,0,1,110000,City0Vario,10850000,13,1,2006
2,0,1,58000,Vitz,12500000,1,1,2011
2,0,1,31000,Vitz,18500000,1,1,2015
1,1,2,45321,Mehran0VXR,265000,1,1,1997
8,0,1,90000,Santro,400000,1,1,2004
3,0,1,45321,Civic0EXi,419999,2,1,1995
6,0,1,75236,Pajero0Mini,530000,1,1,1995
3,0,1,58000,Civic0VTi0Oriel,12850000,1,1,2011
4,0,2,121212,Charade,230000,3,1,1984
8,0,1,300000,Santro,5850000,3,1,2008
2,1,1,73000,Vitz,12700000,1,1,2011
1,0,2,45321,Margalla,2850000,1,1,1994
1,0,2,45321,Mehran0VX,230000,2,1,2005
2,1,1,75000,Corolla0XLI,13500000,2,1,2012
3,0,1,82000,Civic0VTi0Oriel0Prosmatec,8850000,2,1,2004
1,0,4,34000,Mehran0VXR,3850000,2,1,2010
2,0,1,150000,Corolla0XLI,118500000,2,1,2009
1,0,2,54000,Mehran0VX,4700000,5,1,2009
2,1,1,35000,Vitz,1725000,2,1,2015
1,0,2,80000,Mehran0VXR,3850000,3,1,2004
2,0,1,50000,Vitz,12850000,2,1,2011
2,0,1,108100,Corolla0GLI,16850000,2,1,2012
2,0,1,122000,Vitz,1120000,2,1,2010
2,0,1,115000,Corolla0XLI,10850000,2,1,2009
1,0,2,76000,Cultus0VX,7000000,1,1,2008
4,0,1,49760,Hijet,8850000,2,1,2014
1,0,4,111111,Bolan,300000,1,1,1983
3,0,1,180000,Other,75000000,1,1,2004
2,0,1,125000,Camry,15850000,2,1,2006
2,0,1,125000,Camry,15850000,2,1,2006
2,1,1,70000,Corolla0GLI,16500000,1,1,2014
3,0,1,122000,City0IDSI,865000,2,1,2005
2,0,1,75000,Passo,1130000,1,1,2010
1,0,1,298753,Cultus0VXR,615000,1,1,2008
1,0,1,52000,Mehran0VXR,5700000,2,1,2013
10,0,1,27000,Dayz,108000,5,1,2015
2,0,1,55000,Corolla0GLI,1540000,1,1,2014
4,0,2,45321,Charade,129000,1,1,1984
1,0,2,200000,Mehran0VX,200000,2,1,1991
1,0,2,45029,Cultus0VXR,440000,2,1,2005
1,0,2,50000,FX,850000,1,1,1984
10,1,1,137000,Dayz0Highway0Star,1135000,3,1,2017
3,0,1,150000,Civic0Prosmetic,825000,2,1,2006
6,0,3,300000,Pajero,13850000,2,1,1996
1,0,1,18500,Bolan,8850000,2,1,2018
2,0,1,60000,Passo,13850000,3,1,2014
1,0,2,45321,Mehran0VX,2850000,3,1,1991
3,0,1,38500,City0Aspire,205500000,2,1,2017
1,0,1,160000,Cultus0VXR,7850000,2,1,2011
1,0,2,99999,Mehran0VX,1700000,1,1,1991
4,0,1,135000,Hijet,610000,3,1,2013
2,0,1,45645,Passo,85000000,1,1,2007
1,0,1,70000,Alto,530000,2,1,2008
16,0,1,45321,Other,9999999,1,1,2010
3,0,1,50000,City0IVTEC,1715000,2,1,2016
4,0,2,329468,Cuore,4500000,1,1,2005
1,0,2,45321,Cultus0VXL,730000,1,1,2010
3,0,1,177000,City0IDSI,625000,1,1,2002
3,0,1,92000,City0IVTEC,12850000,2,1,2011
3,0,2,90000,Civic0EXi,320000,1,1,1995
3,0,1,200000,Other,1100000,3,1,2007
1,0,1,75236,Alto,430000,1,1,2008
3,0,1,110000,Civic0VTi0Oriel0Prosmatec,12750000,2,1,2010
1,1,1,45321,Mehran0VX,75000000,2,1,2018
3,0,1,135400,City0IDSI,940000,2,1,2007
1,0,2,70000,Cultus0VXL,5850000,1,1,2007
1,0,2,23452,Cultus0VXR,525000,1,1,2007
3,1,1,38000,Civic0VTi0Oriel0Prosmatec,2710000,3,1,2017
3,0,1,200000,Other,1100000,3,1,2007
1,0,1,75236,Alto,430000,1,1,2008
3,0,1,110000,Civic0VTi0Oriel0Prosmatec,12750000,2,1,2010
1,1,1,45321,Mehran0VX,75000000,2,1,2018
3,0,1,135400,City0IDSI,940000,2,1,2007
1,0,2,70000,Cultus0VXL,5850000,1,1,2007
1,0,2,23452,Cultus0VXR,525000,1,1,2007
3,1,1,38000,Civic0VTi0Oriel0Prosmatec,2710000,3,1,2017
1,0,1,86000,Mehran0VX,5850000,6,1,2013
1,0,1,55000,Alto,10500000,1,1,2013
1,0,1,118000,Alto,55000000,2,1,2007
1,0,2,46000,Margalla,3850000,2,1,1994
1,0,1,98000,Mehran0VX,5850000,6,1,2014
2,0,1,75000,Corolla0GLI,18500000,1,1,2015
2,0,1,86000,Corolla0GLI,11850000,1,1,2011
10,0,2,23452,Sunny,1850000,1,1,1987
1,0,2,123456,Mehran0VX,330000,2,1,1991
1,0,1,43600,Mehran0VXR,705000,3,1,2016
2,0,1,45321,A1,8750000,1,1,2005
1,0,1,20000,Khyber,146000,2,1,1992
1,1,2,65000,Cultus0VXR,7850000,1,1,2012
2,0,1,69000,Corolla0GLI,18500000,1,1,2015
1,0,2,45000,Mehran0VX,4850000,1,1,2011
3,0,1,150000,City0IDSI,105500000,2,1,2007
1,0,1,69000,Cultus0VXR,545000,2,1,2007
4,1,1,10500,Copen,18500000,1,1,2017
1,1,1,90000,Wagon0R,3700000,2,1,1997
3,0,1,58454,Civic04,55000000,2,1,2006
1,0,1,69000,Wagon0R,11500000,2,1,2014
4,0,1,110200,Cuore,4750000,6,1,2008
1,0,1,257588,Alto,3500000,2,1,2001
1,0,1,200000,Wagon0R,3750000,2,1,1997
3,0,1,80000,City0Aspire,13500000,1,1,2013
1,0,2,962585,Other,2850000,2,1,1991
1,1,1,24000,Mehran0VXR,7850000,2,1,2017
1,0,1,60000,Alto,6500000,2,1,2011
1,0,1,80000,Mehran0VXR,640000,6,1,2015
2,0,1,200000,Corolla02.00D,75000000,1,1,2004
3,0,1,82000,Civic0VTi0Oriel0Prosmatec,930000,1,1,2007
3,1,1,58000,City0IVTEC,14500000,2,1,2014
1,0,4,45321,Khyber,240000,1,1,1997
14,0,1,144788,Optra,619000,2,1,2005
2,0,2,25555,Corolla0GLI,7850000,13,1,2004
2,0,2,127444,Platz,715000,1,1,2002
1,0,1,96000,Mehran0VX,2850000,7,1,2002
1,0,2,52000,Mehran0VX,2850000,7,1,1998
6,1,1,61000,I,710000,1,1,2016
2,1,1,65500,Corolla0XE,1100000,2,1,1995
1,0,2,45321,FX,72000,1,1,1987
1,1,1,45321,Mehran0VX,330000,7,1,2004
1,0,1,94800,Cultus0VX,1000000,2,1,2015
2,0,1,86000,Vitz,820000,1,1,2002
4,0,2,80003,Cuore,6850000,1,1,2012
1,1,1,45321,Mehran0VX,75000000,3,1,2018
2,0,1,30000,Corolla0GLI,2220000,2,1,2017
2,0,1,30000,Corolla0GLI,2220000,2,1,2017
3,0,1,120000,City0Vario,7850000,1,1,2005
8,0,1,45321,Santro,425000,13,1,2006
12,0,1,104000,C0Class,26500000,3,1,2008
4,1,1,81000,Hijet,810000,1,1,2013
4,0,2,131258,Charade,115000,2,1,1984
1,0,2,45321,Alto,615000,2,1,2009
2,0,3,45321,Land0Cruiser,185000000,3,1,1992
11,0,2,200000,Other,4200000,5,1,2006
2,0,1,90000,Corrolla0Altis,1345000,1,1,2010
1,1,1,48684,Mehran0VX,4500000,2,1,2005
2,0,1,63780,Vitz,987786,2,1,2006
1,1,1,22000,Wagon0R,12700000,2,1,2018
1,1,1,13000,Swift,1425000,2,1,2018
1,0,4,75689,Mehran0VXR,4750000,1,1,2012
1,0,1,150000,Margalla,325000,12,1,1994
3,0,1,45321,City0IDSI,815000,3,1,2004
2,0,1,25000,Corolla0GLI,20500000,2,1,2016
2,0,1,1254,Corolla0Assista,100000,5,2,2012
4,1,1,55000,Move,9850000,3,1,2011
1,0,1,48322,Mehran0VX,420000,1,1,2009
2,1,2,155000,Corolla0XLI,11700000,1,1,2010
3,0,1,95000,Civic0VTi0Oriel0Prosmatec,8850000,2,1,2003
1,0,1,4016,Khyber,305000,3,1,1991
1,0,2,57000,Cultus0VXR,75000000,1,1,2011
10,1,1,52000,Dayz0Highway0Star,1030000,1,1,2017
2,0,2,12345,Other,135000,2,1,1987
10,0,2,200000,Sunny,399000,3,1,1997
3,1,2,121300,Civic0EXi,7850000,1,1,2005
2,1,1,45689,Hilux,375000000,3,1,2014
1,0,1,67500,Alto,745000,3,1,2011
6,0,1,350,EK0Custom,12500000,2,1,2017
4,0,1,1412,Cuore,4500000,13,1,2006
1,1,2,61000,Mehran0VX,4850000,1,1,2011
4,0,1,77000,Mira,765000,1,1,2012
1,0,1,45321,Mehran0VXR,165000,2,1,1989
1,0,2,110000,Mehran0VXR,178000,1,1,1989
3,0,1,45321,Civic0VTi0Oriel0Prosmatec,14850000,2,1,2010
4,0,2,200000,Charade,100000,1,1,1986
2,1,1,45321,Corolla0GLI,2510000,3,1,2018
1,0,2,45321,Cultus0VXR,820000,1,1,2012
2,0,1,67000,Vitz,999000,1,1,2008
1,0,2,45321,Cultus0VXR,820000,1,1,2012
2,0,1,67000,Vitz,999000,1,1,2008
4,0,2,45321,Charade,165000,5,1,1983
2,0,1,139000,Corolla0GLI,1265000,2,1,2010
1,0,1,4016,Khyber,305000,3,1,1991
3,0,1,75236,City0IVTEC,745000,2,1,2005
6,0,1,42000,Ek0Wagon,965000,1,1,2013
1,0,1,108000,Cultus0VXL,565000,1,1,2006
2,0,1,45321,Corolla0XLI,140000,3,2,2017
2,0,1,45321,Platz,6500000,1,1,2002
2,0,1,7800,Corrolla0Altis,25850000,2,1,2017
4,0,1,2900,Mira,7850000,1,1,2008
1,0,2,9999,Khyber,1850000,1,1,1992
1,0,1,73000,Mehran0VX,5850000,2,1,2013
8,0,1,200000,Excel,2500000,1,1,1993
5,0,3,45645,Sportage,5750000,1,1,2002
4,1,1,81163,Mira,9850000,2,1,2011
7,0,3,156000,50Series,2000000,1,1,2007
2,0,1,98000,Corolla0Axio,22500000,3,1,2014
1,0,2,68000,Swift,2850000,1,1,1986
2,1,1,38786,Vitz,15750000,1,1,2014
1,0,1,53000,Cultus0VXR,11500000,2,1,2017
1,0,2,45321,Mehran0VX,315000,1,1,2008
3,0,2,45321,Civic0EXi,200000,1,1,1986
1,0,1,18955,Wagon0R,1200000,2,1,2017
2,0,2,90000,Corolla0XE,7850000,1,1,1994
4,1,1,161000,Terios0Kid,14500000,2,1,2012
1,0,2,390000,Baleno,4850000,6,1,2004
2,0,3,75236,Corolla02.00D,10700000,2,1,2004
1,0,2,68000,Cultus0VXR,520000,2,1,2004
1,0,2,50000,Cultus0VXL,4850000,1,1,2002
2,1,4,138000,Aqua,20500000,2,1,2015
2,0,1,46000,Vitz,18750000,1,1,2015
1,0,1,45000,Other,820000,3,1,2012
1,0,1,52000,Cultus0VXL,9850000,2,1,2016
1,0,4,50000,Alto,630000,2,1,2009
3,0,1,88790,Civic0EXi,85000000,2,1,2006
1,0,1,50000,Mehran0VX,140000,1,1,1990
3,1,2,45321,Other,2850000,1,1,1985
2,1,1,75236,Corolla0XLI,1000000,2,1,2018
10,0,1,78000,Dayz,11500000,2,1,2015
1,0,2,6162,Mehran0VX,125000,1,1,1991
2,1,1,45321,Corolla0GLI,2325000,1,1,2018
7,0,1,34538,30Series,75000000,1,1,1992
2,1,4,34000,Aqua,16750000,3,1,2014
1,1,1,147000,Every0Wagon,14750000,2,1,2015
1,0,1,650000,Baleno,4500000,1,1,2003
1,1,1,123123,Margalla,1850000,2,1,1994
1,0,1,2680,Alto,140000,2,2,2011
1,1,1,68000,Cultus0VXR,935000,2,1,2015
3,0,1,97500,City0IVTEC,12850000,3,1,2009
2,0,3,195000,Corolla02.00D,625000,2,1,2001
4,1,1,15000,Cast,155000000,2,1,2016
1,1,1,25000,Mehran0VXR,725000,2,1,2015
3,0,1,200100,Other,381000,1,1,1992
3,1,1,22000,City0IVTEC,1825000,2,1,2016
4,0,1,83000,Move,805000,1,1,2010
3,1,1,12500,BR-V,2300000,2,1,2018
1,1,1,68000,Cultus0VXR,935000,2,1,2015
3,0,1,97500,City0IVTEC,12850000,3,1,2009
2,0,3,195000,Corolla02.00D,625000,2,1,2001
4,1,1,15000,Cast,155000000,2,1,2016
1,1,1,25000,Mehran0VXR,725000,2,1,2015
3,0,1,200100,Other,381000,1,1,1992
3,1,1,22000,City0IVTEC,1825000,2,1,2016
4,0,1,83000,Move,805000,1,1,2010
3,1,1,12500,BR-V,2300000,2,1,2018
4,0,1,12345,Charade,245000,8,1,1987
4,0,1,45321,Other,1500000,2,1,1985
1,1,1,150000,Alto,4500000,2,1,2001
1,0,1,142350,Alto,825000,3,1,2008
3,0,1,84250,Civic0VTi0Oriel,12700000,2,1,2009
